Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Repasse financeiro PMDE 2a. parcela, Censo escolar do ano anterior, conforme processo 27295/2016	21/09/2016	549911	-	R$ 1.512,00	AAEMEI PROFa NEIVA MARIANO DOS SANTOS	001467
Repasse financeiro PMDE 2a. parcela, Censo escolar do ano anterior, conforme processo 27295/2016	21/09/2016	549920	-	R$ 1.008,00	AAEMEI PROFa NEIVA MARIANO DOS SANTOS	001468
Repasse financeiro referente PMDE 2016, 1a. parcela, conforme processo 14226/2016	29/04/2016	282354	-	R$ 1.512,00	AAEMEI PROFa NEIVA MARIANO DOS SANTOS	000937
Repasse financeiro referente PMDE 2016, 1a. parcela, conforme processo 14226/2016	29/04/2016	282368	-	R$ 1.008,00	AAEMEI PROFa NEIVA MARIANO DOS SANTOS	000938
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Repasse financeiro PMDE 2016, 2a. parcela, conforme processo 32759/2016	21/10/2016	597200	-	R$ 9.324,00	AAEMEI PROFESSOR EMILSON DE JESUS MACHADO	001519
Repasse financeiro PMDE 2016, 2a. parcela, conforme processo 32759/2016	21/10/2016	597212	-	R$ 6.216,00	AAEMEI PROFESSOR EMILSON DE JESUS MACHADO	001520
Repasse financeiro referente ao PMDE 2016, 1a parcela, conforme processo 5054/2016	17/05/2016	321496	-	R$ 9.324,00	AAEMEI PROFESSOR EMILSON DE JESUS MACHADO	001067
Prestação de contas homologado em 23/09/16, c/ devolução de R$ 211,00 c/c 34100, e determinado a baixa de responsabilidade.	27/10/2016	606851	R$ 211,00	-	AAEMEI PROFESSOR EMILSON DE JESUS MACHADO	001067
Repasse financeiro referente ao PMDE 2016, 1a parcela, conforme processo 5054/2016	17/05/2016	321505	-	R$ 6.216,00	AAEMEI PROFESSOR EMILSON DE JESUS MACHADO	001068
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Liquidação de Despesa com Repasse Financeiro - PMDE, Processo nº 9086/2016	23/05/2016	334334	-	R$ 1.638,00	AAEMEI PROFESSORA THEREZINHA CARVALHO MOREIRA	001110
Liquidação de Despesa com Repasse Financeiro - PMDE, Processo nº 9086/2016	23/05/2016	334343	-	R$ 1.092,00	AAEMEI PROFESSORA THEREZINHA CARVALHO MOREIRA	001111
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
Liquidação de Despesa com Repasse Financeiro - PMDE, Processo nº 14442/2016	23/05/2016	334490	-	R$ 5.004,00	AAEMEI WANDERLEY QUINTINO TEIXEIRA	001122
Liquidação de Despesa com Repasse Financeiro - PMDE, Processo nº 14442/2016	23/05/2016	334499	-	R$ 3.336,00	AAEMEI WANDERLEY QUINTINO TEIXEIRA	001123
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
	20/12/2016	28837	-	R$ 15.240,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000319
	20/12/2016	28855	-	R$ 146.863,50	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000320
	20/12/2016	30353	-	R$ 1.019,40	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30383	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30406	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30429	-	R$ 774,42	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30452	-	R$ 173.554,81	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30475	-	R$ 35.474,77	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30498	-	R$ 5.364,13	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30521	-	R$ 1.172,52	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30544	-	R$ 876,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30567	-	R$ 419,48	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30590	-	R$ 2.589,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30622	-	R$ 125.831,59	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30645	-	R$ 63,87	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	20/12/2016	30668	-	R$ 1.312.134,71	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000325
	18/11/2016	25863	-	R$ 35.474,77	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	25886	-	R$ 5.730,16	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	25909	-	R$ 1.017,92	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	25932	-	R$ 1.199,01	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	25955	-	R$ 876,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	25978	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26001	-	R$ 419,48	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26024	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26047	-	R$ 2.589,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26116	-	R$ 176.375,04	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26139	-	R$ 130.756,90	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26162	-	R$ 124.788,41	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26185	-	R$ 1.318.938,64	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26070	-	R$ 4.212,26	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	26093	-	R$ 154.774,44	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000288
	18/11/2016	25412	-	R$ 146.118,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000291
	19/10/2016	23947	-	R$ 33.571,24	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	23970	-	R$ 5.730,16	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	23993	-	R$ 1.017,92	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24016	-	R$ 851,07	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24039	-	R$ 876,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24062	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24085	-	R$ 419,48	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24108	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24131	-	R$ 2.500,78	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24154	-	R$ 167.805,94	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24177	-	R$ 122.114,53	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	24200	-	R$ 1.003.335,41	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000270
	19/10/2016	27025	-	R$ 27,80	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000271
	19/10/2016	27048	-	R$ 371.662,98	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000271
	19/10/2016	27071	-	R$ 870,31	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000271
	19/10/2016	27094	-	R$ 1.717.312,09	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000271
	19/10/2016	26979	-	R$ 516,48	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000271
	19/10/2016	27002	-	R$ 119.683,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000271
	19/10/2016	23644	-	R$ 9.480,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000273
	19/10/2016	23653	-	R$ 137.172,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000274
	19/10/2016	23866	-	R$ 8.946,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000275
	19/09/2016	21367	-	R$ 30.951,39	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21390	-	R$ 5.497,72	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21413	-	R$ 1.017,92	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21436	-	R$ 1.276,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21459	-	R$ 876,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21482	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21505	-	R$ 419,48	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21528	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21551	-	R$ 2.500,78	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21574	-	R$ 172.478,39	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21597	-	R$ 124.831,88	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	21620	-	R$ 1.017.711,13	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000250
	19/09/2016	22187	-	R$ 14.660,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000251
	19/09/2016	22169	-	R$ 138.663,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000252
	19/09/2016	22151	-	R$ 8.200,50	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000254
	18/08/2016	20929	-	R$ 149,55	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20952	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20975	-	R$ 2.500,78	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20998	-	R$ 869,39	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	21021	-	R$ 172.738,03	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	21044	-	R$ 103,81	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	21067	-	R$ 124.572,37	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	21090	-	R$ 1.050.658,77	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20791	-	R$ 30.141,61	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20814	-	R$ 5.115,40	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20837	-	R$ 1.017,92	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20860	-	R$ 2.395,81	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20883	-	R$ 1.243,05	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	20906	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000215
	18/08/2016	19135	-	R$ 8.780,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000216
	18/08/2016	19153	-	R$ 137.594,45	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000217
	18/08/2016	19171	-	R$ 8.946,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000219
	19/07/2016	16954	-	R$ 967,01	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	16977	-	R$ 29.384,98	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17000	-	R$ 5.115,40	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17184	-	R$ 889,11	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17207	-	R$ 173.769,01	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17230	-	R$ 125.167,09	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17253	-	R$ 1.004.884,25	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17023	-	R$ 1.017,92	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17046	-	R$ 851,07	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17069	-	R$ 876,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17092	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17115	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17138	-	R$ 2.500,78	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17161	-	R$ 463,91	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000197
	19/07/2016	17271	-	R$ 7.800,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000198
	19/07/2016	17289	-	R$ 138.663,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000199
	16/06/2016	15166	-	R$ 27.655,74	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15189	-	R$ 5.115,40	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15212	-	R$ 1.334,53	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15235	-	R$ 1.295,07	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15258	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15281	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15304	-	R$ 2.477,10	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15327	-	R$ 463,06	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15350	-	R$ 29,27	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15373	-	R$ 176.072,05	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15405	-	R$ 30,15	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15428	-	R$ 126.125,23	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	15451	-	R$ 1.624.745,53	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000160
	16/06/2016	14943	-	R$ 8.660,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000161
	16/06/2016	14952	-	R$ 150.169,50	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000162
	19/05/2016	14196	-	R$ 25,74	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14219	-	R$ 167.270,47	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14242	-	R$ 122.028,57	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14173	-	R$ 2.589,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	13989	-	R$ 70,18	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14012	-	R$ 28.024,61	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14035	-	R$ 4.470,02	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14058	-	R$ 896,83	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14081	-	R$ 1.172,52	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14104	-	R$ 827,95	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14127	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14150	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	14265	-	R$ 1.019.057,41	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000131
	19/05/2016	12062	-	R$ 1.200,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000132
	19/05/2016	12137	-	R$ 129.572,66	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000133
	19/04/2016	10820	-	R$ 70,18	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10843	-	R$ 25.624,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10873	-	R$ 4.166,61	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10896	-	R$ 896,83	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10919	-	R$ 1.808,02	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10942	-	R$ 1.263,10	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10965	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10988	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	11011	-	R$ 2.589,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	11034	-	R$ 443,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	11057	-	R$ 177.514,56	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	11080	-	R$ 0,48	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	11103	-	R$ 129.011,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	11126	-	R$ 1.066.529,28	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000099
	19/04/2016	10644	-	R$ 5.400,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000100
	19/04/2016	10490	-	R$ 145.334,66	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000101
	17/03/2016	8772	-	R$ 4.166,61	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8795	-	R$ 906,58	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8818	-	R$ 522,25	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8841	-	R$ 496,86	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8864	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8887	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8910	-	R$ 2.572,39	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8933	-	R$ 21.575,42	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8956	-	R$ 144.170,22	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8979	-	R$ 120.365,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	9002	-	R$ 842.398,84	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8726	-	R$ 70,18	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8749	-	R$ 25.993,33	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000079
	17/03/2016	8626	-	R$ 5.600,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000080
	17/03/2016	8608	-	R$ 142.352,65	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000081
	18/02/2016	7488	-	R$ 70,18	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7518	-	R$ 26.467,73	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7541	-	R$ 4.166,61	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7564	-	R$ 906,58	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7587	-	R$ 522,25	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7610	-	R$ 485,82	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7633	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7656	-	R$ 404,46	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7679	-	R$ 2.572,39	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7702	-	R$ 120.162,06	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7725	-	R$ 1.128,45	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7748	-	R$ 502.869,19	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7771	-	R$ 121.716,56	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	7794	-	R$ 2.750.920,51	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000054
	18/02/2016	6855	-	R$ 15.240,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000055
	18/02/2016	6873	-	R$ 149.540,00	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000056
	20/01/2016	5918	-	R$ 25.296,20	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	5941	-	R$ 3.373,19	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	5964	-	R$ 522,25	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	5987	-	R$ 736,75	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6010	-	R$ 321,67	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6033	-	R$ 449,40	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6056	-	R$ 2.572,39	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6079	-	R$ 1.930,68	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6102	-	R$ 116.841,88	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6125	-	R$ 1.632,92	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6148	-	R$ 503.258,66	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6171	-	R$ 123.348,21	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6217	-	R$ 906,58	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6301	-	R$ 115,12	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	6329	-	R$ 3.044.176,80	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000032
	20/01/2016	5763	-	R$ 153.333,99	ABAIOMI SANTOS DE OLIVEIRA E OUTROS	000033
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 401770/2016 - COMPETÊNCIA: JULHO/2016.	19/08/2016	492751	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000547
Despesa com pg de aluguel, proc. 402268/2016, ref setembro/2016.	17/10/2016	588986	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000547
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 402052/2016 - COMPETÊNCIA: AGOSTO/2016.	21/09/2016	549033	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000547
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 402690/2016 - COMPETÊNCIA: NOVEMBRO/2016.	16/12/2016	703574	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000547
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 402555/2016 - COMPETÊNCIA: OUTUBRO/2016.	30/11/2016	660208	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000547
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 400889/2016 - COMPETÊNCIA: MARÇO/2016.	29/04/2016	283307	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000106
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 400599/2016 - COMPETÊNCIA: FEVEREIRO/2016.	21/03/2016	208985	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000106
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 401523/2016 - COMPETÊNCIA: JUNHO/2016.	05/08/2016	472487	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000106
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 401293/2016 - COMPETÊNCIA: MAIO/2016.	17/06/2016	378321	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000106
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 400454/2016 - COMPETÊNCIA: JANEIRO/2016.	15/03/2016	193361	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000106
DESPESA COM PAGAMENTO DO ALUGUEL DO IMÓVEL ONDE SE ENCONTRA INSTALADO O ESF VIRGEM SANTA, REFERENTE AO PROCESSO Nº 401193/2016 - COMPETÊNCIA: ABRIL/2016.	02/06/2016	348772	-	R$ 1.765,56	ABIZAIR TEOTONIO DE LUNA	000106
Complemento Histórico	Data da Liquidação	Número de Liquidação	Valor Estornado	Valor Liquidado	credor	empenho
